t_rel_s,t_unix,force_net_n,load_cell_raw_n,load_cell_voltage_v,touch_i_final,v00,v01,v02,v03,v10,v11,v12,v13,v20,v21,v22,v23,v30,v31,v32,v33
237.9924,1782155154.8119,0.0000,0.0000,0.00000,0.0000,3.2879,3.2589,3.2734,3.1267,3.2396,3.2275,3.2686,3.1066,3.3000,3.2686,3.2734,3.1163,3.3000,3.2758,3.2750,3.1114
238.0133,1782155154.8328,0.0000,0.0000,0.00000,0.0000,3.2879,3.2589,3.2734,3.1267,3.2396,3.2275,3.2686,3.1066,3.3000,3.2686,3.2734,3.1163,3.3000,3.2758,3.2750,3.1114
238.0937,1782155154.9132,0.0000,0.0000,0.00000,0.0000,3.2726,3.2573,3.2718,3.1098,3.2694,3.2275,3.2686,3.1171,3.3000,3.2702,3.2726,3.1219,3.2960,3.2605,3.2734,3.1267
238.1162,1782155154.9356,0.0000,0.0000,0.00000,0.0000,3.2726,3.2573,3.2718,3.1098,3.2694,3.2275,3.2686,3.1171,3.3000,3.2702,3.2726,3.1219,3.2960,3.2605,3.2734,3.1267
238.1958,1782155155.0153,0.0000,0.0000,0.00000,0.0000,3.2686,3.2565,3.2742,3.1074,3.2831,3.2267,3.2726,3.1098,3.3000,3.2718,3.2686,3.1106,3.2670,3.2678,3.2742,3.1243
238.2212,1782155155.0407,0.0000,0.0000,0.00000,0.0000,3.2686,3.2565,3.2742,3.1074,3.2831,3.2267,3.2726,3.1098,3.3000,3.2718,3.2686,3.1106,3.2670,3.2678,3.2742,3.1243
238.2915,1782155155.1109,0.0000,0.0000,0.00000,0.0000,3.3000,3.2702,3.2726,3.1058,3.3000,3.2267,3.2645,3.1050,3.2863,3.2613,3.2742,3.1122,3.2508,3.2629,3.2734,3.1138
238.3121,1782155155.1316,0.0000,0.0000,0.00000,0.0000,3.3000,3.2702,3.2726,3.1058,3.3000,3.2267,3.2645,3.1050,3.2863,3.2613,3.2742,3.1122,3.2508,3.2629,3.2734,3.1138
238.3756,1782155155.1950,0.0000,0.0000,0.00000,0.0000,3.3000,3.2597,3.2710,3.1066,3.2621,3.2226,3.2702,3.1058,3.2742,3.2702,3.2694,3.1074,3.2831,3.2766,3.2734,3.1147
238.3962,1782155155.2156,0.0000,0.0000,0.00000,0.0000,3.3000,3.2597,3.2710,3.1066,3.2621,3.2226,3.2702,3.1058,3.2742,3.2702,3.2694,3.1074,3.2831,3.2766,3.2734,3.1147
238.4614,1782155155.2809,0.0000,0.0000,0.00000,0.0000,3.3000,3.2597,3.2710,3.1066,3.2621,3.2226,3.2702,3.1058,3.2742,3.2702,3.2694,3.1074,3.2831,3.2766,3.2734,3.1147
238.4816,1782155155.3010,0.0000,0.0000,0.00000,0.0000,3.3000,3.2605,3.2710,3.1106,3.2565,3.2291,3.2686,3.1058,3.2734,3.2670,3.2718,3.1243,3.2936,3.2734,3.2750,3.1155
238.5537,1782155155.3732,0.0000,0.0000,0.00000,0.0000,3.3000,3.2605,3.2710,3.1106,3.2565,3.2291,3.2686,3.1058,3.2734,3.2670,3.2718,3.1243,3.2936,3.2734,3.2750,3.1155
238.5743,1782155155.3937,0.0000,0.0000,0.00000,0.0000,3.2944,3.2500,3.2718,3.1122,3.2379,3.2275,3.2742,3.1147,3.2815,3.2718,3.2742,3.1195,3.3000,3.2702,3.2710,3.1187
238.6431,1782155155.4625,0.0000,0.0000,0.00000,0.0000,3.2944,3.2500,3.2718,3.1122,3.2379,3.2275,3.2742,3.1147,3.2815,3.2718,3.2742,3.1195,3.3000,3.2702,3.2710,3.1187
238.6634,1782155155.4829,0.0000,0.0000,0.00000,0.0000,3.2944,3.2500,3.2718,3.1122,3.2379,3.2275,3.2742,3.1147,3.2815,3.2718,3.2742,3.1195,3.3000,3.2702,3.2710,3.1187
238.7308,1782155155.5502,0.0000,0.0000,0.00000,0.0000,3.2742,3.2581,3.2734,3.1179,3.2379,3.2339,3.2702,3.1130,3.3000,3.2678,3.2766,3.1171,3.2887,3.2557,3.2726,3.1195
238.7520,1782155155.5714,0.0000,0.0000,0.00000,0.0000,3.2742,3.2581,3.2734,3.1179,3.2379,3.2339,3.2702,3.1130,3.3000,3.2678,3.2766,3.1171,3.2887,3.2557,3.2726,3.1195
238.8243,1782155155.6437,0.0000,0.0000,0.00000,0.0000,3.2670,3.2549,3.2734,3.1138,3.2379,3.2339,3.2686,3.1018,3.3000,3.2710,3.2766,3.1235,3.2686,3.2670,3.2774,3.1171
238.8444,1782155155.6639,0.0000,0.0000,0.00000,0.0000,3.2670,3.2549,3.2734,3.1138,3.2379,3.2339,3.2686,3.1018,3.3000,3.2710,3.2766,3.1235,3.2686,3.2670,3.2774,3.1171
238.9093,1782155155.7288,0.0000,0.0000,0.00000,0.0000,3.2992,3.2686,3.2742,3.1122,3.3000,3.2339,3.2670,3.1106,3.2847,3.2645,3.2742,3.1179,3.2613,3.2670,3.2742,3.1235
238.9295,1782155155.7489,0.0000,0.0000,0.00000,0.0000,3.2992,3.2686,3.2742,3.1122,3.3000,3.2339,3.2670,3.1106,3.2847,3.2645,3.2742,3.1179,3.2613,3.2670,3.2742,3.1235
239.0137,1782155155.8331,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2734,3.1082,3.3000,3.2331,3.2686,3.1001,3.2847,3.2662,3.2742,3.1122,3.2460,3.2637,3.2807,3.1171
239.0342,1782155155.8536,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2734,3.1082,3.3000,3.2331,3.2686,3.1001,3.2847,3.2662,3.2742,3.1122,3.2460,3.2637,3.2807,3.1171
239.1097,1782155155.9292,0.0000,0.0000,0.00000,0.0000,3.3000,3.2637,3.2710,3.1082,3.2565,3.2315,3.2726,3.1138,3.2653,3.2613,3.2734,3.1187,3.2911,3.2686,3.2742,3.1203
239.1298,1782155155.9493,0.0000,0.0000,0.00000,0.0000,3.3000,3.2637,3.2710,3.1082,3.2565,3.2315,3.2726,3.1138,3.2653,3.2613,3.2734,3.1187,3.2911,3.2686,3.2742,3.1203
239.2028,1782155156.0223,0.0000,0.0000,0.00000,0.0000,3.3000,3.2525,3.2694,3.1066,3.2460,3.2259,3.2710,3.1074,3.2807,3.2758,3.2742,3.1187,3.2984,3.2670,3.2742,3.1211
239.2236,1782155156.0430,0.0000,0.0000,0.00000,0.0000,3.3000,3.2525,3.2694,3.1066,3.2460,3.2259,3.2710,3.1074,3.2807,3.2758,3.2742,3.1187,3.2984,3.2670,3.2742,3.1211
239.3007,1782155156.1201,0.0000,0.0000,0.00000,0.0000,3.2855,3.2589,3.2710,3.1066,3.2363,3.2275,3.2742,3.1179,3.3000,3.2742,3.2742,3.1227,3.3000,3.2670,3.2726,3.1219
239.3208,1782155156.1403,0.0000,0.0000,0.00000,0.0000,3.2855,3.2589,3.2710,3.1066,3.2363,3.2275,3.2742,3.1179,3.3000,3.2742,3.2742,3.1227,3.3000,3.2670,3.2726,3.1219
239.3900,1782155156.2094,0.0000,0.0000,0.00000,0.0000,3.2742,3.2549,3.2702,3.1066,3.2670,3.2388,3.2686,3.1042,3.3000,3.2702,3.2694,3.1130,3.2847,3.2621,3.2710,3.1155
239.4106,1782155156.2300,0.0000,0.0000,0.00000,0.0000,3.2742,3.2549,3.2702,3.1066,3.2670,3.2388,3.2686,3.1042,3.3000,3.2702,3.2694,3.1130,3.2847,3.2621,3.2710,3.1155
239.4740,1782155156.2934,0.0000,0.0000,0.00000,0.0000,3.2605,3.2533,3.2782,3.1066,3.2847,3.2275,3.2629,3.1074,3.3000,3.2670,3.2710,3.1122,3.2694,3.2686,3.2718,3.1147
239.4943,1782155156.3137,0.0000,0.0000,0.00000,0.0000,3.2605,3.2533,3.2782,3.1066,3.2847,3.2275,3.2629,3.1074,3.3000,3.2670,3.2710,3.1122,3.2694,3.2686,3.2718,3.1147
239.5733,1782155156.3928,0.0000,0.0000,0.00000,0.0000,3.2952,3.2670,3.2726,3.1066,3.3000,3.2275,3.2678,3.1138,3.2879,3.2662,3.2718,3.1155,3.2492,3.2605,3.2774,3.1203
239.5935,1782155156.4129,0.0000,0.0000,0.00000,0.0000,3.2952,3.2670,3.2726,3.1066,3.3000,3.2275,3.2678,3.1138,3.2879,3.2662,3.2718,3.1155,3.2492,3.2605,3.2774,3.1203
239.6654,1782155156.4848,0.0000,0.0000,0.00000,0.0000,3.2952,3.2670,3.2726,3.1066,3.3000,3.2275,3.2678,3.1138,3.2879,3.2662,3.2718,3.1155,3.2492,3.2605,3.2774,3.1203
239.6856,1782155156.5050,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2710,3.1066,3.3000,3.2331,3.2694,3.1010,3.2807,3.2678,3.2742,3.1130,3.2525,3.2621,3.2734,3.1155
239.7576,1782155156.5771,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2710,3.1066,3.3000,3.2331,3.2694,3.1010,3.2807,3.2678,3.2742,3.1130,3.2525,3.2621,3.2734,3.1155
239.7779,1782155156.5973,0.0000,0.0000,0.00000,0.0000,3.3000,3.2597,3.2710,3.1042,3.2710,3.2210,3.2678,3.1050,3.2774,3.2653,3.2750,3.1050,3.2903,3.2694,3.2807,3.1187
239.8576,1782155156.6771,0.0000,0.0000,0.00000,0.0000,3.3000,3.2597,3.2710,3.1042,3.2710,3.2210,3.2678,3.1050,3.2774,3.2653,3.2750,3.1050,3.2903,3.2694,3.2807,3.1187
239.8778,1782155156.6973,0.0000,0.0000,0.00000,0.0000,3.3000,3.2508,3.2718,3.1098,3.2605,3.2315,3.2670,3.1106,3.2653,3.2645,3.2750,3.1114,3.3000,3.2694,3.2766,3.1155
239.9522,1782155156.7716,0.0000,0.0000,0.00000,0.0000,3.3000,3.2508,3.2718,3.1098,3.2605,3.2315,3.2670,3.1106,3.2653,3.2645,3.2750,3.1114,3.3000,3.2694,3.2766,3.1155
239.9727,1782155156.7922,0.0000,0.0000,0.00000,0.0000,3.2919,3.2565,3.2694,3.1147,3.2420,3.2251,3.2670,3.1163,3.3000,3.2726,3.2758,3.1195,3.3000,3.2726,3.2670,3.1235
240.0418,1782155156.8612,0.0000,0.0000,0.00000,0.0000,3.2919,3.2565,3.2694,3.1147,3.2420,3.2251,3.2670,3.1163,3.3000,3.2726,3.2758,3.1195,3.3000,3.2726,3.2670,3.1235
240.0629,1782155156.8824,0.0000,0.0000,0.00000,0.0000,3.2919,3.2565,3.2694,3.1147,3.2420,3.2251,3.2670,3.1163,3.3000,3.2726,3.2758,3.1195,3.3000,3.2726,3.2670,3.1235
240.1357,1782155156.9551,0.0000,0.0000,0.00000,0.0000,3.2839,3.2605,3.2694,3.1179,3.2484,3.2307,3.2710,3.1138,3.3000,3.2645,3.2742,3.1211,3.3000,3.2726,3.2710,3.1243
240.1562,1782155156.9757,0.0000,0.0000,0.00000,0.0000,3.2839,3.2605,3.2694,3.1179,3.2484,3.2307,3.2710,3.1138,3.3000,3.2645,3.2742,3.1211,3.3000,3.2726,3.2710,3.1243
240.2284,1782155157.0478,0.0000,0.0000,0.00000,0.0000,3.2782,3.2581,3.2694,3.1163,3.2653,3.2363,3.2718,3.1251,3.3000,3.2670,3.2702,3.1292,3.2984,3.2597,3.2742,3.1364
240.2488,1782155157.0682,0.0000,0.0000,0.00000,0.0000,3.2782,3.2581,3.2694,3.1163,3.2653,3.2363,3.2718,3.1251,3.3000,3.2670,3.2702,3.1292,3.2984,3.2597,3.2742,3.1364
240.3350,1782155157.1544,0.0000,0.0000,0.00000,0.0000,3.2629,3.2516,3.2694,3.1090,3.2718,3.2355,3.2718,3.1098,3.3000,3.2702,3.2686,3.1106,3.2710,3.2662,3.2742,3.1203
240.3557,1782155157.1751,0.0000,0.0000,0.00000,0.0000,3.2629,3.2516,3.2694,3.1090,3.2718,3.2355,3.2718,3.1098,3.3000,3.2702,3.2686,3.1106,3.2710,3.2662,3.2742,3.1203
240.4288,1782155157.2482,0.0000,0.0000,0.00000,0.0000,3.2976,3.2662,3.2694,3.1243,3.2919,3.2259,3.2742,3.1259,3.2992,3.2581,3.2742,3.1138,3.2589,3.2637,3.2750,3.1106
240.4489,1782155157.2683,0.0000,0.0000,0.00000,0.0000,3.2976,3.2662,3.2694,3.1243,3.2919,3.2259,3.2742,3.1259,3.2992,3.2581,3.2742,3.1138,3.2589,3.2637,3.2750,3.1106
240.5259,1782155157.3453,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2694,3.1147,3.3000,3.2347,3.2670,3.1122,3.2871,3.2686,3.2734,3.1203,3.2508,3.2629,3.2742,3.1227
240.5462,1782155157.3656,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2694,3.1147,3.3000,3.2347,3.2670,3.1122,3.2871,3.2686,3.2734,3.1203,3.2508,3.2629,3.2742,3.1227
240.6139,1782155157.4333,0.0000,0.0000,0.00000,0.0000,3.3000,3.2629,3.2694,3.1098,3.2694,3.2218,3.2670,3.1138,3.2742,3.2670,3.2742,3.1195,3.2839,3.2734,3.2758,3.1195
240.6340,1782155157.4535,0.0000,0.0000,0.00000,0.0000,3.3000,3.2629,3.2694,3.1098,3.2694,3.2218,3.2670,3.1138,3.2742,3.2670,3.2742,3.1195,3.2839,3.2734,3.2758,3.1195
240.7095,1782155157.5289,0.0000,0.0000,0.00000,0.0000,3.2653,3.2557,3.2734,3.1147,3.2799,3.2339,3.2678,3.1098,3.3000,3.2734,3.2702,3.1122,3.2742,3.2694,3.2645,3.1114
240.7298,1782155157.5492,0.0000,0.0000,0.00000,0.0000,3.2653,3.2557,3.2734,3.1147,3.2799,3.2339,3.2678,3.1098,3.3000,3.2734,3.2702,3.1122,3.2742,3.2694,3.2645,3.1114
240.8075,1782155157.6270,0.0000,0.0000,0.00000,0.0000,3.3000,3.2557,3.2734,3.1082,3.2581,3.2307,3.2710,3.1106,3.2653,3.2653,3.2742,3.1179,3.2976,3.2613,3.2718,3.1187
240.8277,1782155157.6471,0.0000,0.0000,0.00000,0.0000,3.3000,3.2557,3.2734,3.1082,3.2581,3.2307,3.2710,3.1106,3.2653,3.2653,3.2742,3.1179,3.2976,3.2613,3.2718,3.1187
240.9076,1782155157.7271,0.0000,0.0000,0.00000,0.0000,3.2710,3.2565,3.2678,3.1106,3.2847,3.2323,3.2750,3.1098,3.3000,3.2613,3.2750,3.1122,3.2718,3.2678,3.2774,3.1203
240.9278,1782155157.7472,0.0000,0.0000,0.00000,0.0000,3.2710,3.2565,3.2678,3.1106,3.2847,3.2323,3.2750,3.1098,3.3000,3.2613,3.2750,3.1122,3.2718,3.2678,3.2774,3.1203
241.0038,1782155157.8232,0.0000,0.0000,0.00000,0.0000,3.2960,3.2533,3.2702,3.1082,3.2468,3.2299,3.2694,3.1058,3.2960,3.2742,3.2742,3.1163,3.2992,3.2670,3.2742,3.1203
241.0244,1782155157.8438,0.0000,0.0000,0.00000,0.0000,3.2960,3.2533,3.2702,3.1082,3.2468,3.2299,3.2694,3.1058,3.2960,3.2742,3.2742,3.1163,3.2992,3.2670,3.2742,3.1203
241.0864,1782155157.9058,0.0000,0.0000,0.00000,0.0000,3.2831,3.2637,3.2742,3.1155,3.2992,3.2363,3.2645,3.1082,3.3000,3.2581,3.2702,3.1147,3.2476,3.2613,3.2782,3.1187
241.1069,1782155157.9263,0.0000,0.0000,0.00000,0.0000,3.2831,3.2637,3.2742,3.1155,3.2992,3.2363,3.2645,3.1082,3.3000,3.2581,3.2702,3.1147,3.2476,3.2613,3.2782,3.1187
241.1730,1782155157.9924,0.0000,0.0000,0.00000,0.0000,3.2911,3.2637,3.2758,3.1106,3.2468,3.2259,3.2782,3.1122,3.2984,3.2742,3.2758,3.1147,3.3000,3.2718,3.2734,3.1171
241.1935,1782155158.0129,0.0000,0.0000,0.00000,0.0000,3.2911,3.2637,3.2758,3.1106,3.2468,3.2259,3.2782,3.1122,3.2984,3.2742,3.2758,3.1147,3.3000,3.2718,3.2734,3.1171
241.2731,1782155158.0926,0.0000,0.0000,0.00000,0.0000,3.3000,3.2637,3.2758,3.1235,3.3000,3.2323,3.2662,3.1098,3.2895,3.2573,3.2734,3.1179,3.2492,3.2637,3.2766,3.1138
241.2936,1782155158.1130,0.0000,0.0000,0.00000,0.0000,3.3000,3.2637,3.2758,3.1235,3.3000,3.2323,3.2662,3.1098,3.2895,3.2573,3.2734,3.1179,3.2492,3.2637,3.2766,3.1138
241.3689,1782155158.1883,0.0000,0.0000,0.00000,0.0000,3.2879,3.2637,3.2758,3.1235,3.3000,3.2323,3.2662,3.1098,3.2895,3.2573,3.2734,3.1179,3.2492,3.2637,3.2766,3.1138
241.3890,1782155158.2085,0.0000,0.0000,0.00000,0.0000,3.2879,3.2637,3.2718,3.1122,3.2404,3.2218,3.2662,3.1090,3.3000,3.2702,3.2726,3.1155,3.3000,3.2678,3.2710,3.1195
241.4599,1782155158.2793,0.0000,0.0000,0.00000,0.0000,3.2879,3.2637,3.2718,3.1122,3.2404,3.2218,3.2662,3.1090,3.3000,3.2702,3.2726,3.1155,3.3000,3.2678,3.2710,3.1195
241.4825,1782155158.3020,0.0000,0.0000,0.00000,0.0000,3.2702,3.2637,3.2718,3.1114,3.2944,3.2307,3.2686,3.1090,3.3000,3.2613,3.2718,3.1155,3.2597,3.2637,3.2742,3.1227
241.5450,1782155158.3644,0.0000,0.0000,0.00000,0.0000,3.2702,3.2637,3.2718,3.1114,3.2944,3.2307,3.2686,3.1090,3.3000,3.2613,3.2718,3.1155,3.2597,3.2637,3.2742,3.1227
241.5653,1782155158.3848,0.0000,0.0000,0.00000,0.0000,3.2702,3.2637,3.2718,3.1114,3.2944,3.2307,3.2686,3.1090,3.3000,3.2613,3.2718,3.1155,3.2597,3.2637,3.2742,3.1227
241.6466,1782155158.4661,0.0000,0.0000,0.00000,0.0000,3.3000,3.2637,3.2613,3.1074,3.2484,3.2275,3.2702,3.1074,3.2670,3.2653,3.2774,3.1147,3.3000,3.2678,3.2726,3.1179
241.6667,1782155158.4862,0.0000,0.0000,0.00000,0.0000,3.3000,3.2637,3.2613,3.1074,3.2484,3.2275,3.2702,3.1074,3.2670,3.2653,3.2774,3.1147,3.3000,3.2678,3.2726,3.1179
241.7433,1782155158.5628,0.0000,0.0000,0.00000,0.0000,3.2799,3.2637,3.2710,3.1187,3.2927,3.2275,3.2686,3.1058,3.3000,3.2662,3.2718,3.1106,3.2662,3.2670,3.2718,3.1138
241.7635,1782155158.5830,0.0000,0.0000,0.00000,0.0000,3.2799,3.2637,3.2710,3.1187,3.2927,3.2275,3.2686,3.1058,3.3000,3.2662,3.2718,3.1106,3.2662,3.2670,3.2718,3.1138
241.8558,1782155158.6752,0.0000,0.0000,0.00000,0.0000,3.3000,3.2637,3.2718,3.1106,3.2589,3.2226,3.2670,3.1106,3.2653,3.2662,3.2782,3.1138,3.2911,3.2702,3.2718,3.1179
241.8786,1782155158.6980,0.0000,0.0000,0.00000,0.0000,3.2742,3.2581,3.2710,3.1138,3.2742,3.2396,3.2710,3.1090,3.3000,3.2686,3.2710,3.1122,3.2895,3.2557,3.2726,3.1163
241.9607,1782155158.7801,0.0000,0.0000,0.00000,0.0000,3.2742,3.2581,3.2710,3.1138,3.2742,3.2396,3.2710,3.1090,3.3000,3.2686,3.2710,3.1122,3.2895,3.2557,3.2726,3.1163
241.9859,1782155158.8053,0.0000,0.0000,0.00000,0.0000,3.3000,3.2589,3.2710,3.1114,3.2782,3.2194,3.2678,3.1090,3.2831,3.2670,3.2718,3.1122,3.2670,3.2662,3.2782,3.1171
242.0645,1782155158.8840,0.0000,0.0000,0.00000,0.0000,3.3000,3.2589,3.2710,3.1114,3.2782,3.2194,3.2678,3.1090,3.2831,3.2670,3.2718,3.1122,3.2670,3.2662,3.2782,3.1171
242.0880,1782155158.9075,0.0000,0.0000,0.00000,0.0000,3.2871,3.2605,3.2734,3.1114,3.2396,3.2226,3.2702,3.1066,3.3000,3.2710,3.2726,3.1122,3.3000,3.2694,3.2702,3.1122
242.1587,1782155158.9781,0.0000,0.0000,0.00000,0.0000,3.2871,3.2605,3.2734,3.1114,3.2396,3.2226,3.2702,3.1066,3.3000,3.2710,3.2726,3.1122,3.3000,3.2694,3.2702,3.1122
242.1788,1782155158.9983,0.0000,0.0000,0.00000,0.0000,3.2871,3.2621,3.2702,3.1098,3.3000,3.2355,3.2678,3.1106,3.3000,3.2557,3.2734,3.1147,3.2629,3.2653,3.2758,3.1138
242.2548,1782155159.0742,0.0000,0.0000,0.00000,0.0000,3.2871,3.2621,3.2702,3.1098,3.3000,3.2355,3.2678,3.1106,3.3000,3.2557,3.2734,3.1147,3.2629,3.2653,3.2758,3.1138
242.2751,1782155159.0946,0.0000,0.0000,0.00000,0.0000,3.2871,3.2516,3.2718,3.1066,3.2573,3.2299,3.2678,3.1050,3.2911,3.2718,3.2726,3.1130,3.2960,3.2686,3.2758,3.1122
242.3471,1782155159.1665,0.0000,0.0000,0.00000,0.0000,3.2871,3.2516,3.2718,3.1066,3.2573,3.2299,3.2678,3.1050,3.2911,3.2718,3.2726,3.1130,3.2960,3.2686,3.2758,3.1122
242.3674,1782155159.1868,0.0000,0.0000,0.00000,0.0000,3.2871,3.2516,3.2718,3.1066,3.2573,3.2299,3.2678,3.1050,3.2911,3.2718,3.2726,3.1130,3.2960,3.2686,3.2758,3.1122
242.4439,1782155159.2634,0.0000,0.0000,0.00000,0.0000,3.2637,3.2525,3.2766,3.1098,3.2871,3.2291,3.2710,3.1066,3.3000,3.2710,3.2694,3.1090,3.2782,3.2597,3.2782,3.1147
242.4646,1782155159.2840,0.0000,0.0000,0.00000,0.0000,3.2637,3.2525,3.2766,3.1098,3.2871,3.2291,3.2710,3.1066,3.3000,3.2710,3.2694,3.1090,3.2782,3.2597,3.2782,3.1147
242.5301,1782155159.3495,0.0000,0.0000,0.00000,0.0000,3.2637,3.2597,3.2710,3.1130,3.2766,3.2234,3.2653,3.1122,3.2758,3.2637,3.2734,3.1138,3.2815,3.2766,3.2742,3.1163
242.5505,1782155159.3700,0.0000,0.0000,0.00000,0.0000,3.2637,3.2597,3.2710,3.1130,3.2766,3.2234,3.2653,3.1122,3.2758,3.2637,3.2734,3.1138,3.2815,3.2766,3.2742,3.1163
242.6195,1782155159.4390,0.0000,0.0000,0.00000,0.0000,3.2637,3.2613,3.2718,3.1163,3.2484,3.2291,3.2710,3.1106,3.3000,3.2653,3.2710,3.1098,3.2960,3.2621,3.2710,3.1155
242.6398,1782155159.4592,0.0000,0.0000,0.00000,0.0000,3.2637,3.2613,3.2718,3.1163,3.2484,3.2291,3.2710,3.1106,3.3000,3.2653,3.2710,3.1098,3.2960,3.2621,3.2710,3.1155
242.7270,1782155159.5464,0.0000,0.0000,0.00000,0.0000,3.2637,3.2589,3.2702,3.1074,3.3000,3.2379,3.2670,3.1074,3.2927,3.2613,3.2742,3.1163,3.2492,3.2581,3.2766,3.1171
242.7471,1782155159.5666,0.0000,0.0000,0.00000,0.0000,3.2637,3.2589,3.2702,3.1074,3.3000,3.2379,3.2670,3.1074,3.2927,3.2613,3.2742,3.1163,3.2492,3.2581,3.2766,3.1171
242.8120,1782155159.6314,0.0000,0.0000,0.00000,0.0000,3.3000,3.2533,3.2726,3.1122,3.2549,3.2267,3.2678,3.1155,3.2823,3.2742,3.2758,3.1147,3.3000,3.2678,3.2742,3.1227
242.8326,1782155159.6521,0.0000,0.0000,0.00000,0.0000,3.3000,3.2533,3.2726,3.1122,3.2549,3.2267,3.2678,3.1155,3.2823,3.2742,3.2758,3.1147,3.3000,3.2678,3.2742,3.1227
242.8990,1782155159.7185,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2718,3.1147,3.2823,3.2299,3.2678,3.1090,3.3000,3.2742,3.2710,3.1138,3.2678,3.2670,3.2750,3.1171
242.9200,1782155159.7394,0.0000,0.0000,0.00000,0.0000,3.3000,3.2613,3.2718,3.1147,3.2823,3.2299,3.2678,3.1090,3.3000,3.2742,3.2710,3.1138,3.2678,3.2670,3.2750,3.1171
242.9990,1782155159.8184,0.0000,0.0000,0.00000,0.0000,3.3000,3.2629,3.2710,3.1171,3.2815,3.2202,3.2678,3.1138,3.2686,3.2637,3.2742,3.1211,3.2758,3.2718,3.2774,3.1243
243.0192,1782155159.8386,0.0000,0.0000,0.00000,0.0000,3.3000,3.2629,3.2710,3.1171,3.2815,3.2202,3.2678,3.1138,3.2686,3.2637,3.2742,3.1211,3.2758,3.2718,3.2774,3.1243
243.0857,1782155159.9051,0.0000,0.0000,0.00000,0.0000,3.2863,3.2597,3.2726,3.1179,3.2412,3.2275,3.2742,3.1203,3.3000,3.2621,3.2726,3.1219,3.3000,3.2718,3.2750,3.1187
243.1059,1782155159.9254,0.0000,0.0000,0.00000,0.0000,3.2863,3.2597,3.2726,3.1179,3.2412,3.2275,3.2742,3.1203,3.3000,3.2621,3.2726,3.1219,3.3000,3.2718,3.2750,3.1187
243.1724,1782155159.9918,0.0000,0.0000,0.00000,0.0000,3.2944,3.2670,3.2710,3.1130,3.2927,3.2275,3.2645,3.1195,3.3000,3.2613,3.2734,3.1219,3.2581,3.2670,3.2774,3.1219
243.1926,1782155160.0120,0.0000,0.0000,0.00000,0.0000,3.2944,3.2670,3.2710,3.1130,3.2927,3.2275,3.2645,3.1195,3.3000,3.2613,3.2734,3.1219,3.2581,3.2670,3.2774,3.1219
243.2678,1782155160.0872,0.0000,0.0000,0.00000,0.0000,3.2944,3.2670,3.2710,3.1130,3.2927,3.2275,3.2645,3.1195,3.3000,3.2613,3.2734,3.1219,3.2581,3.2670,3.2774,3.1219
243.2909,1782155160.1104,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2702,3.1155,3.2541,3.2291,3.2662,3.1138,3.2702,3.2662,3.2742,3.1243,3.2968,3.2694,3.2742,3.1227
243.3665,1782155160.1860,0.0000,0.0000,0.00000,0.0000,3.3000,3.2581,3.2702,3.1155,3.2541,3.2291,3.2662,3.1138,3.2702,3.2662,3.2742,3.1243,3.2968,3.2694,3.2742,3.1227
243.3871,1782155160.2065,0.0000,0.0000,0.00000,0.0000,3.2637,3.2516,3.2742,3.1130,3.2807,3.2315,3.2662,3.1122,3.3000,3.2726,3.2726,3.1171,3.2911,3.2597,3.2742,3.1227
243.4600,1782155160.2795,0.0000,0.0000,0.00000,0.0000,3.2637,3.2516,3.2742,3.1130,3.2807,3.2315,3.2662,3.1122,3.3000,3.2726,3.2726,3.1171,3.2911,3.2597,3.2742,3.1227
243.4802,1782155160.2997,0.0000,0.0000,0.00000,0.0000,3.3000,3.2565,3.2742,3.1171,3.2944,3.2267,3.2653,3.1138,3.2758,3.2621,3.2758,3.1130,3.2581,3.2718,3.2782,3.1211
243.5656,1782155160.3850,0.0000,0.0000,0.00000,0.0000,3.3000,3.2565,3.2742,3.1171,3.2944,3.2267,3.2653,3.1138,3.2758,3.2621,3.2758,3.1130,3.2581,3.2718,3.2782,3.1211
243.5860,1782155160.4055,0.0000,0.0000,0.00000,0.0000,3.2895,3.2549,3.2734,3.1179,3.2420,3.2234,3.2710,3.1179,3.2952,3.2758,3.2758,3.1219,3.3000,3.2694,3.2710,3.1195
243.6486,1782155160.4681,0.0000,0.0000,0.00000,0.0000,3.2895,3.2549,3.2734,3.1179,3.2420,3.2234,3.2710,3.1179,3.2952,3.2758,3.2758,3.1219,3.3000,3.2694,3.2710,3.1195
243.6696,1782155160.4891,0.0000,0.0000,0.00000,0.0000,3.2895,3.2549,3.2734,3.1179,3.2420,3.2234,3.2710,3.1179,3.2952,3.2758,3.2758,3.1219,3.3000,3.2694,3.2710,3.1195
243.7352,1782155160.5547,0.0000,0.0000,0.00000,0.0000,3.2734,3.2597,3.2742,3.1179,3.2927,3.2339,3.2678,3.1275,3.3000,3.2581,3.2718,3.1340,3.2710,3.2686,3.2710,3.1187
